source,productid,mobilename,userid,review,rating,reviewdate
flipkart,fb10bdbf02c6e,"POCO C71 (Cool Blue, 128 GB)",Mangesh Gaikwad,"...The sound of the mobile phone is low, the camera is boring, the mobile phone is running slowly.",,4 months ago
flipkart,fb10bdbf02c6e,"POCO C71 (Cool Blue, 128 GB)",Anonymous,,,
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Raghu Vamshi,"...The camera is decent, very good light adjustment, and the picture quality is good, and the Front camera is also capturing decent pics",,9 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",DIPANKAR KUMAR MEHTA,"...The camera quality overall is good and feels sharp and detailed, giving you nice crispy images in the daytime.",,"Sep, 2024"
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Basheer KA,...This phone is awesome.🥰 The camera quality is unexpected �,,9 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Mahesh Kuwal,...Camera quality is very good front camera 16mp and back 50mp slow motion and portrait features are available,,8 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",BIJU SULAIMAN,"...After a week of use, here's my take:Camera (3/5): Decent for casual shots but lacks sharpness, especially in low light.",,"Oct, 2024"
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Md Shariq Zafar khan,...2. Camera: Camera set up is really awesome and best in this segment.,,11 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",ranjit pradhan,...Nice phone and back camera is excellent but selfie camera quality is normal please upgrade this selfie camera.,,7 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,...5/5👍👍👍👍2.phone look and design 5/53. Phone camera front 3/5 back 3.5/54. Battery 3/5 or less than that5. Let's,,11 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Samarpan  Roy,...Camera is good for outdoor lighting conditions; takes decent shots but takes little bit of time in processing the image.,,"Aug, 2024"
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,...Camera quality not best and calling time break issue,,20 days ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Saroj Sharma,"...CameraThe Moto G45 has a 50MP primary camera and a 2MP macro camera, as well as a 16MP selfie camera .",,6 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Pawan Kumar,... Display - 3/52. Performance - 4/53.Camera - 3.5/54.OS experience - 4.5/5 (as there are some,,10 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Datta Shelar,...Very good mobile picture quality is good camera very good security outstanding,,6 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Suraj kr  Yadav,...Camera quality good but portrait mode is weak.,,7 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Himan Sarma,"...The front camera is alright but the rear is not, the rear cam lacks sharpness and the photos come out very dull and depressed.",,6 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,"...While opening a camera, it take times and then after click a photo it take few times to render out and the quality of camera is very poor.",,6 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Gaurav Sarkar,"...Camera quality was not upto the mark, it's like over defined images.",,5 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Vishal Singh,...Camera: camera is looking to precious and picture is also very clear front camera shows holistic performance,,"Sep, 2024"
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Flipkart Customer,...Good phone under this budget.Like the camera quality.Superr,,"Sep, 2024"
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Mallik Arjuna,...Rear Camera is good and front camera is 16MT  but its too bad,,9 months ago
flipkart,c45105311348e,"Motorola g45 5G (Brilliant Blue, 128 GB)",Anonymous,,,
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Mrinalini Chhetri,"...Its high-resolution camera delivers sharp, vibrant photos, making it ideal for photography enthusiasts.",,24 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Faiz Shaikh,...Awesome mobile appo k13x5gCamera superb quality and clearDual camera recordingDust proof drop test,,11 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...The phone is good but the camera quality is not that good,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Arpita priyadarshinee,...Camera quality is so average... No satisfied,,9 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...I like all the features of the phone but I'm totally disappointed with the camera quality.,,11 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Balkrushna Pawar,...Not satisfied with camera quality.,,7 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",RAJ KUMAR,...and build quality.It feels great in hand.I didn't find any issue in camera quality.Images are smooth and good.Battery backup,,7 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Camera quality is not up to markPerformance is goodBattery back-up is also,,19 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Camera quality is the worst..sound not so good....picture quality very,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Tarak,...Camera picture quality isvery poor.,,5 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Solid 50MP rear camera with good daylight results,,3 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Neha Pal,...Everything is nice but camera quality is little bit poor.,,10 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Flipkart Customer,...Overall phone is good but camera is quite bad😞....,,6 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",vijay prajapati,...Camera quality is very bad I don't like this phone camera,,3 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Susmita Riya,...AI camera captures sharp photos with Unblur and Night Mode,,3 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sankarsan Pradhan,...Mobile very smooth and camera nice pic,,2 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Monu Krishna,...Camera is good.Sound quality is satisfactory.Battery backup,,8 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Soumya Ranjan Hota,...Battery backup is bestCamera awesome 👍Best Smartphone,,4 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Mahendra Chaudhary,...Camera is not upto markPerformance is slow,,1 day ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Ashis Sahu,...Camera quality good,,12 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Anonymous,,,
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Ujala  Kulkarnijha,...The camera quality is also good and it doesn't feel like 90htz.,,3 days ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Sayan Saha,...the camera is what you have to consider.Camera quality is average.Overall phone is Fantastic.,,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Rajesh Singh,...1. camera - average 6/102.battery- very good but 10 watt charger 8/10,,11 days ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Tippusultan Jagapur,"...side bar, freeform window.. High quality.Camera is clear and bright pictures.Many modes are available.Potrait is nice",,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Flipkart Customer,...This phone is  so much good acording to price😍👌 camera quality is best you can buy this pho,,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Rajendra  Maru,...Camera quality is very bad ..I suggest dont purchse this phone .,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",सह संयोजक,...Display.........5.5/10Performance 5/10Camera ........4.5/10Audio quality 4.8/10Network,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Utkarsh Kumar,...Cons-Camera average quality  3/5Charging very slow .. you have to charge,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Mohammad Ibrahim,...price and Perfect mobile for recent timesCamera quality goodPerformance goodOverall super mobileFinally,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Gaurav,...50 Mega Pixel camera is equal to 5 MP camera of any normal mobile.,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",vikash,"...display is good, the software is fast.Just don't expect much in terms of camera.",,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Ganesh Kumbhar,...Product is good at this price range.But improve front camera quality.Front camera should be 8 or 12 megapixel,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Lingareddy Chaitanya Chakravarti Reddy,"...2. There's a dummy rear camera, the front camera is usable",,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Jd Dibyajyoti Das,...Camera quality,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Pavankumar B Navalli,...poor performanceThey mention 50MP cameraBut the picture quality is worst like 2 mp cameraSome phones with 2 MP camera are better than,,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Shreya Gaude,"... lock, and other gesture motion and so on.Just camera quality is not that good.Overall best quality mobileMust buy",,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Flipkart Customer,...Very smart phone and camera quality very smart phone look smart,,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Abhinav Verma,...Battery 5 starPerformance 5Camera front 3Back camera5Overall good phone .Price was amazing,,2 months ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",gautam bide,"...Very bad products, camera no clarity, and spekar not working",,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Vikram Azad,"...Within 30 days, camera issue, back camera is not working, torch option is disabled.",,1 month ago
flipkart,07bdfc2cf54df,"Ai+ Pulse (Green, 64 GB)",Anonymous,,,
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Arjun Chetri,"...The camera quality is impressive, capturing sharp and vibrant photos.",,9 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Mohitosh  das,"...The camera quality is also impressive, capturing detailed shots effortlessly",,9 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Ranjeeta ubnare,"...is amazing!! I really liked the design.The camera quality is awesome.But the sound is a bit low. Overall, I really",,4 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Souvik Dutta,...2. Camera quality is below average basically at night time.,,7 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Flipkart Customer,...Happy with this phone and it's one camera quality is not too high.,,4 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Flipkart Customer,...Best mobile phone but camera quality is little low.,,3 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Flipkart Customer,"...Plus, the rear camera captures detailed shots even in challenging light.",,9 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Irfan Shaikh,...Amazing product really so good.Front camera quality okay.,,4 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Flipkart Customer,"...The camera performs well in all lighting conditions, making it a useful device for photography.",,9 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Shubham Sharma,...I recently bought this phone and The camera quality is good.,,4 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",shivam kashyap,"...Camera quality is very poor, 3rd class quality like feature phone camera 😔",,3 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Flipkart Customer,...The dual-camera setup on back ensures photo comes out great whether its a zoom or wide shot.,,9 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",vishal yadav,...and stylish.2. front camera is good.3. back camera is average.4. base on the price of the phone processor,,1 month ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Dinesh Kumar,...Camera quality not justifiable.50 MP is equivalent to 3MP of Nokia in old,,7 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",suresh T,...Camera quality normalBattery performance super awesomeOverall,,7 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Neem Raj,...phone and Very nice phone i like it. 😘battery🔋 is good.But camera quality is bad.,,6 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Mamta  Agarwal,...A Nice Mobile.Camera is good.Not good for listening to Music.,,3 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Anup Wasekar,"...The camera quality is poor, looking poco brand not expected such a bad quality in camera.",,5 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",KAMLESH PATEL,...Good phone in this price rangeCamera quality is okBattery backup is goodPerformance is good,,3 months ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Dwarika Nath Mandal,...The camera is not good.It feels like a 2 Mega pixel camera.The design is not looking good.,,1 month ago
flipkart,8e3f17ac2e724,"POCO C75 5G (Silver Stardust, 64 GB)",Anonymous,,,
flipkart,0f44e190f0d83,Samsung Guru Music 2,Chandan kumar Chandan kumar,...Not camera,,27 days ago
flipkart,0f44e190f0d83,Samsung Guru Music 2,Flipkart Customer,...No camera 1st day charging problem no warranty claiming,,22 days ago
flipkart,0f44e190f0d83,Samsung Guru Music 2,Flipkart Customer,...Product is matching with photo,,2 months ago
flipkart,0f44e190f0d83,Samsung Guru Music 2,Amrit kanti Pal,...light stopped and nothing is visible .The light could not be restored till now.So tell me how to rectify the faults,,1 month ago
flipkart,0f44e190f0d83,Samsung Guru Music 2,Anonymous,,,
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Defiance Jaga Pradeep,...quality is so poor2.Very ads irritation3.Perfomance is very slow when camera portrait is on4.Sound is ok,,3 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",John  Soren,...Osm ProductBattery life GoodCamera Quality OkkPaisa Wasool,,1 month ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",anup  singh,"...Camera is not up to the mark.If you are not a camera lover, only need to use mobile then go for it.Otherwise all good for this mobile",,6 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Nitesh Sahu,...1. Looks - 5/52. Performance - 4/53.Camera - 3/54.Display - 3/5 (HD+ Display)5. Value for,,4 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",vijayan A,...Camera picture quality very low...,,1 month ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Rahul Maity,...The camera quality is very bad.During video call phone off automatically,,4 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Revathi S,...Phone is super..camera quality is good.sound quality is good.display quality is,,6 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Sandip vamja,"...Good product,but selfi camera only 8mega pixel",,6 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Flipkart Customer,...Phone is good but the camera is little.Performance is Also Good,,2 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",Madhusudan rao siripuram,...Don't waste your moneyBattery drainCamera poor qualityMobile heating,,3 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",SARAVANAN  NATESAN,...Good.Improvement requisition for camera.,,6 months ago
flipkart,a98bb9c85c53b,"POCO M7 5G  - Locked with Airtel Prepaid (Satin Black, 128 GB)",hritik chaurasiya,...Camera quality very cheap,,6 months ago
